CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_DIRECTION,DOORING_I,WORK_ZONE_I,NUM_UNITS,INJURIES_TOTAL,CRASH_HOUR,LATITUDE,LONGITUDE,NUM_PASSENGERS,LIC_PLATE_STATE,VEHICLE_DEFECT,VEHICLE_TYPE,VEHICLE_USE,TRAVEL_DIRECTION,MANEUVER,OCCUPANT_CNT,EXCEED_SPEED_LIMIT_I,FIRST_CONTACT_POINT,PERSON_TYPE,CITY,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,PEDPEDAL_ACTION,PEDPEDAL_VISIBILITY,BAC_RESULT VALUE,CELL_PHONE_USE,INJURY,FATALITIES,Location,VEHICLE_AGE,AGE_binned,VEHICLE_AGE_binned,PEDPEDAL_ACTION_NEW,PHYSICAL_CONDITION_NEW,LOCATION_NEW,LOCATION_ADDRESS
2020-04-04 19:10:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,NOT APPLICABLE,W,N,N,2,1,Night,41.960562027,-87.769631818,0,IL,UNABLE TO DETERMINE,OTHER,UNKNOWN/NA,N,OTHER,1,N,OTHER,DRIVER,OTHER,X,32.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.960562027, -87.769631818","4415, North Major Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States of America"
2020-07-26 03:44:00,35,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,UNABLE TO DETERMINE,E,N,N,2,1,Early_morning,41.794911227,-87.616060743,0,IL,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1,N,REAR,DRIVER,EVANSTON,F,38.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,7.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.794911227, -87.616060743","5499, South Doctor Martin Luther King Junior Drive, Washington Park, Chicago, Cook County, Illinois, 60615, United States of America"
2019-10-11 11:45:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,NO DEFECTS,CLEAR,N,N,N,UNABLE TO DETERMINE,NOT APPLICABLE,W,N,N,2,1,Morning,41.720899921,-87.677276748,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1,N,REAR,DRIVER,CHICAGO,M,65.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,7.0,Over 60,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.720899921, -87.677276748","2201-2203, West 95th Street, Beverly, Chicago, Cook County, Illinois, 60617, United States of America"
2020-02-14 08:55:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,W,N,N,2,6,Morning,41.808610681,-87.677236179,5,IL,NONE,PASSENGER,PERSONAL,E,OTHER,6,N,REAR,DRIVER,CHICAGO,F,35.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,10.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.808610681, -87.677236179","Hoyne Ave & 47th St, 2111, West 47th Street, New City, Chicago, Cook County, Illinois, 60638, United States of America"
2018-12-03 21:00:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DARKNESS,PEDESTRIAN,NOT_DIVIDED,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,UNABLE TO DETERMINE,S,N,N,2,1,Night,41.76347885,-87.632311008,0,IL,UNABLE TO DETERMINE,OTHER,UNKNOWN/NA,S,OTHER,1,N,OTHER,DRIVER,OTHER,X,35.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.76347885, -87.632311008","310, West 72nd Street, Park Manor, Chicago, Cook County, Illinois, 60636, United States of America"
2019-09-30 14:14:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,UNABLE TO DETERMINE,UNABLE TO DETERMINE,W,N,N,2,1,Afternoon,41.780004701,-87.635975592,0,IL,UNABLE TO DETERMINE,PICKUP,NOT IN USE,W,OTHER,0,N,FRONT,UNABLE TO DETERMINE,OTHER,UNABLE TO DETERMINE,34.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,between 31 and 40,Below 5,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.780004701, -87.635975592","420, West 63rd Street, Englewood, Chicago, Cook County, Illinois, 60636, United States of America"
2018-09-15 11:00:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,Y,FOLLOWING TOO CLOSELY,NOT APPLICABLE,W,N,N,2,1,Morning,41.99038951,-87.689730637,0,TN,NONE,PASSENGER,PERSONAL,E,OTHER,1,N,REAR,DRIVER,NASHVILLE,F,57.0,USED SAFETY EQUIP,NOT APPLICABLE,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,23.0,between 51 and 60,Over 15,UNABLE TO DETERMINE,NORMAL,"41.99038951, -87.689730637","West Ridge Nature Preserve, 5801, North Western Avenue, West Ridge, Edgewater, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States of America"
2020-04-02 06:35:00,30,SIGN,NO CONTROLS,CLEAR,DAWN,SIDESWIPE OPPOSITE DIRECTION,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,Y,N,ANIMAL,NOT APPLICABLE,N,N,N,2,1,Early_morning,41.933392789,-87.776188434,0,IL,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,OTHER,1,N,OTHER,DRIVER,CHICAGO,F,55.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,NONE,MOVING VEHICLES,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,5.0,between 51 and 60,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.933392789, -87.776188434","Mary Lyon School, 2941, North McVicker Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States of America"
2019-10-31 18:29:00,30,SIGN,FUNCTIONING PROPERLY,FREEZING RAIN/DRIZZLE,DAYLIGHT,ANGLE,NOT_DIVIDED,2,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,N,N,N,UNABLE TO DETERMINE,UNABLE TO DETERMINE,S,N,N,2,3,Night,41.799633727,-87.606192197,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,DRIVER,OTHER,M,43.0,UNABLE TO DETERMINE,NOT APPLICABLE,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,7.0,between 41 and 50,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.799633727, -87.606192197","UChicago Facilities Services, 5225, South Cottage Grove Avenue, Washington Park, Chicago, Cook County, Illinois, 60615, United States of America"
2017-10-06 09:05:00,30,SIGN,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,N,N,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,E,N,N,2,1,Morning,41.793316636,-87.611022632,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1,N,FRONT,DRIVER,CHICAGO,F,0.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,FOLLOWED TOO CLOSELY,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,14.0,below 18,11 to 15,UNABLE TO DETERMINE,NORMAL,"41.793316636, -87.611022632","Rainey Drive, Washington Park, Chicago, Cook County, Illinois, 90615, United States of America"
2018-07-23 14:36:00,25,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,UNABLE TO DETERMINE,NOT APPLICABLE,N,N,N,2,1,Afternoon,42.004231826,-87.660985474,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,M,30.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,between 19 and 30,5 to 10,UNABLE TO DETERMINE,NORMAL,"42.004231826, -87.660985474","6720, North Sheridan Road, Rogers Park, Chicago, Cook County, Illinois, 606226, United States of America"
2018-06-16 04:09:00,30,NO_SIGN,NO CONTROLS,RAIN,DARKNESS,PEDALCYCLIST,NOT_DIVIDED,4,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,UNABLE TO DETERMINE,W,N,N,2,1,Early_morning,41.92508248,-87.682476151,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,BICYCLE,OTHER,UNABLE TO DETERMINE,47.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,IMPAIRED - ALCOHOL,UNABLE TO DETERMINE,OTHER LIGHT SOURCE USED,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,10.0,between 41 and 50,5 to 10,UNABLE TO DETERMINE,INTOXICATED,"41.92508248, -87.682476151","Kennedy Expressway, Logan Square, Chicago, Cook County, Illinois, 606476, United States of America"
2017-12-19 16:05:00,30,NO_SIGN,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,UNABLE TO DETERMINE,W,N,N,2,1,Afternoon,41.892473708,-87.636961801,0,IL,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1,N,OTHER,DRIVER,CHICAGO,M,27.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,4.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,NORMAL,"41.892473708, -87.636961801","320, West Ohio Street, Near North Side, Chicago, Cook County, Illinois, 60654, United States of America"
2018-07-19 18:42:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED,5,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,W,N,N,2,1,Night,41.791954434,-87.796392828,0,IL,UNABLE TO DETERMINE,SPORT UTILITY VEHICLE (SUV),PERSONAL,SE,TURN,1,N,SIDE,DRIVER,CHICAGO,M,50.0,UNABLE TO DETERMINE,NOT APPLICABLE,NONE,FAILED TO YIELD,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,between 41 and 50,Below 5,UNABLE TO DETERMINE,NORMAL,"41.791954434, -87.796392828","5517, South Sayre Avenue, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America"
2019-12-18 13:14:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,FAILING TO YIELD RIGHT-OF-WAY,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",S,N,N,2,1,Afternoon,41.851579133,-87.695585263,0,IL,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,FRONT,DRIVER,PLAINFIELD,F,35.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,BLINDED - SUNLIGHT,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,9.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.851579133, -87.695585263","2206-2210, South California Avenue, South Lawndale, Chicago, Cook County, Illinois, 60629, United States of America"
2019-11-25 20:35:00,35,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,S,N,N,2,3,Night,41.743447515,-87.643979763,0,IL,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1,N,FRONT,DRIVER,CHICAGO,F,21.0,UNABLE TO DETERMINE,NOT DEPLOYED,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,3.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,NORMAL,"41.743447515, -87.643979763","8256-8258, South Halsted Street, Auburn Gresham, Chicago, Cook County, Illinois, 60628, United States of America"
2020-03-22 13:13:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,Y,UNABLE TO DETERMINE,NOT APPLICABLE,S,N,N,2,1,Afternoon,41.768028469,-87.566649893,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,M,18.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,OTHER,EMOTIONAL,OTHER ACTION,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,9.0,below 18,5 to 10,OTHER ACTION,EMOTIONAL,"41.768028469, -87.566649893","2359-2361, East 70th Street, O'Keeffe, Chicago, Cook County, Illinois, 60649, United States of America"
2017-10-18 17:20:00,35,NO_SIGN,NO CONTROLS,CLEAR,DUSK,TURNING,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,N,N,N,5,1,Afternoon,41.893755375,-87.774950753,0,IL,NONE,PASSENGER,PERSONAL,S,TURN,1,N,FRONT,DRIVER,CHICAGO,M,25.0,DID NOT USE SAFETY EQUIP,NOT APPLICABLE,NONE,IMPROPER TURN,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,16.0,between 19 and 30,Over 15,UNABLE TO DETERMINE,NORMAL,"41.893755375, -87.774950753","5969, West Superior Street, Austin, Oak Park, Cook County, Illinois, 60644, United States of America"
2018-10-21 15:50:00,35,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,S,N,N,3,5,Afternoon,41.872820933,-87.706035868,1,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,2,N,FRONT,DRIVER,CHICAGO,F,33.0,UNABLE TO DETERMINE,DEPLOYED,NONE,NONE,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,3.0,between 31 and 40,Below 5,UNABLE TO DETERMINE,NORMAL,"41.872820933, -87.706035868","3219, West Flournoy Street, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America"
2019-09-21 21:16:00,30,NO_SIGN,NO CONTROLS,RAIN,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,WET,CLEAR,Y,N,N,UNABLE TO DETERMINE,NOT APPLICABLE,S,N,N,2,1,Night,41.76062594,-87.57632659,0,IL,UNABLE TO DETERMINE,OTHER,UNKNOWN/NA,S,TURN,1,N,OTHER,DRIVER,OTHER,M,40.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,FAILED TO YIELD,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,10.0,between 31 and 40,5 to 10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.76062594, -87.57632659","7402-7404, South Jeffery Boulevard, South Shore, Chicago, Cook County, Illinois, 60617, United States of America"
2020-02-11 09:02:00,25,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,Y,N,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",NOT APPLICABLE,W,N,N,2,1,Morning,41.903668418,-87.653699364,0,IN,NONE,VAN/MINI-VAN,OTHER,S,BACKING,1,N,REAR,DRIVER,MONTGOMERY,M,64.0,UNABLE TO DETERMINE,NOT APPLICABLE,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,1.0,Over 60,Below 5,UNABLE TO DETERMINE,NORMAL,"41.903668418, -87.653699364","Big Bay Lumber Co. (1017)- Shrimp House (1013), 1011-1017, West Division Street, Chicago River North, Chicago, Cook County, Illinois, 60651, United States of America"
2018-07-04 16:30:00,30,NO_SIGN,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,NOT APPLICABLE,NOT APPLICABLE,W,N,N,2,1,Afternoon,41.885023313,-87.719724024,0,IL,UNABLE TO DETERMINE,OTHER,OTHER,N,OTHER,0,N,OTHER,PEDESTRIAN,CHICAGO,M,10.0,DID NOT USE SAFETY EQUIP,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,NOT OBSCURED,NORMAL,NOT AT INTERSECTION,NO CONTRASTING CLOTHING,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,10.0,below 18,5 to 10,NOT AT INTERSECTION,NORMAL,"41.885023313, -87.719724024","Hamlin, West Lake Street, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States of America"
2019-07-17 14:00:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,CLEAR,N,N,N,UNABLE TO DETERMINE,NOT APPLICABLE,S,N,N,2,2,Afternoon,41.788718041,-87.722891426,1,IL,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,STRAIGHT AHEAD,2,N,REAR,DRIVER,CHICAGO,M,75.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,NONE,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,4.0,Over 60,Below 5,UNABLE TO DETERMINE,NORMAL,"41.788718041, -87.722891426","3957, West 57th Place, West Elsdon, Chicago, Cook County, Illinois, 60629, United States of America"
2018-12-21 04:27:00,30,NO_SIGN,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT_DIVIDED,4,STRAIGHT AND LEVEL,WET,NO DEFECTS,N,N,Y,UNABLE TO DETERMINE,NOT APPLICABLE,W,N,N,3,1,Early_morning,41.964804103,-87.709126739,0,IL,NONE,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,W,OTHER,0,N,REAR,UNABLE TO DETERMINE,OTHER,UNABLE TO DETERMINE,32.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,14.0,between 31 and 40,11 to 15,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.964804103, -87.709126739","3218, West Wilson Avenue, Albany Park, Jefferson Township, Cook County, Illinois, 60625, United States of America"
2019-11-15 20:58:00,30,NO_SIGN,NO CONTROLS,CLEAR,DARKNESS,HEAD ON,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,UNABLE TO DETERMINE,NOT APPLICABLE,W,N,N,2,1,Night,41.884284099,-87.706941884,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1,N,OTHER,DRIVER,CHICAGO,F,29.0,USED SAFETY EQUIP,DEPLOYED,NONE,OTHER,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Downtown,4.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,NORMAL,"41.884284099, -87.706941884","3210-3254, West Lake Street, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States of America"
2019-05-02 15:15:00,30,SIGN,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,PEDESTRIAN,DIVIDED,2,STRAIGHT AND LEVEL,WET,CLEAR,Y,N,N,UNABLE TO DETERMINE,UNABLE TO DETERMINE,W,N,N,2,1,Afternoon,41.975412553,-87.729079793,0,IL,NONE,PASSENGER,PERSONAL,E,TURN,1,N,OTHER,DRIVER,CHICAGO,F,33.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,OTHER,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,4.0,between 31 and 40,Below 5,UNABLE TO DETERMINE,NORMAL,"41.975412553, -87.729079793","4033, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States of America"
2020-09-02 14:00:00,30,SIGN,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,Y,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,N,N,N,2,1,Afternoon,41.963115771,-87.756454678,0,IL,UNABLE TO DETERMINE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1,N,OTHER,DRIVER,OTHER,M,37.0,UNABLE TO DETERMINE,UNABLE TO DETERMINE,NONE,OTHER,OTHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,between 31 and 40,Below 5,UNABLE TO DETERMINE,UNABLE TO DETERMINE,"41.963115771, -87.756454678","5147, West Windsor Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States of America"
2018-11-12 09:00:00,30,SIGN,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,Y,N,N,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,W,N,N,2,1,Morning,41.990508568,-87.683037004,0,IL,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1,N,FRONT,DRIVER,SKOKIE,F,25.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FOLLOWED TOO CLOSELY,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,7.0,between 19 and 30,5 to 10,UNABLE TO DETERMINE,NORMAL,"41.990508568, -87.683037004","2143, West Peterson Avenue, Lincoln Square, Edgewater, Chicago, Cook County, Illinois, 60659, United States of America"
2019-01-06 18:12:00,30,SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT_DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,N,N,N,FAILING TO YIELD RIGHT-OF-WAY,DISTRACTION - FROM INSIDE VEHICLE,W,N,N,2,1,Night,41.917408821,-87.694113498,0,IL,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1,N,FRONT,DRIVER,KENT,F,23.0,USED SAFETY EQUIP,NOT DEPLOYED,NONE,FAILED TO YIELD,NOT OBSCURED,NORMAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,UNABLE TO DETERMINE,INJURED,NOT FATAL,Not Downtown,1.0,between 19 and 30,Below 5,UNABLE TO DETERMINE,NORMAL,"41.917408821, -87.694113498","2645, West Armitage Avenue, Logan Square, Chicago, Cook County, Illinois, 60647, United States of America"
